@relation bookkeeper_Train_R4-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false,true}

@data
9,2,1,0,0,2,0,2,196,1,2,0,true
3,1,0,1,0,1,0,0,420,3,6,0,false
3,1,0,0,0,0,0,1,196,1,4,0,false
2,1,0,0,0,0,2,0,196,1,2,0,true
1,1,0,0,0,0,2,0,191,1,3,0,false
16,1,0,0,0,0,0,4,4,2,11,1,false
4,1,1,1,0,0,1,0,4,3,10,0,false
6,1,2,0,0,1,0,0,205,2,6,0,false
15,2,4,0,1,0,2,1,398,2,4,0,false
4,1,0,0,0,0,2,1,4,2,3,1,false
3,1,0,1,0,1,0,1,196,1,5,0,true
1,1,0,0,0,0,0,0,4,1,1,0,false
3,1,0,0,0,1,2,0,412,2,16,0,false
3,2,0,1,0,0,0,2,196,1,6,0,false
1,1,0,0,0,0,0,0,205,2,6,0,false
5,4,0,0,0,0,0,0,196,1,2,0,true
3,1,0,0,0,1,0,2,196,1,2,1,true
3,1,0,0,0,1,16,1,412,2,16,0,false
9,1,1,0,0,0,0,0,4,2,11,0,false
1,1,0,0,0,0,1,0,4,2,3,0,false
3,1,0,0,0,1,21,0,442,2,10,0,false
3,1,0,0,0,1,5,0,412,1,2,0,false
8,1,1,0,0,1,0,0,4,2,3,0,false
3,1,0,0,0,1,0,1,4,2,14,0,false
3,1,0,0,0,0,1,1,56,1,2,0,true
9,2,2,0,0,1,5,0,412,2,16,0,false
7,2,1,0,0,1,0,1,196,1,2,0,true
21,6,2,0,1,4,2,1,0,2,3,0,true
1,1,0,0,0,0,0,0,4,2,14,0,false
3,1,0,0,0,0,1,1,4,2,8,0,false
11,2,2,0,0,1,0,1,412,2,16,0,false
3,1,0,0,0,1,0,2,196,1,2,0,true
9,3,2,0,0,2,1,0,0,1,1,1,true
9,2,1,0,0,2,0,2,412,2,16,0,false
3,1,0,1,0,1,1,0,18,2,3,0,false
3,1,0,0,0,1,0,0,4,2,3,0,false
3,1,0,0,0,1,0,1,4,2,14,0,false
3,1,0,0,0,0,0,1,191,1,3,0,false
8,2,2,0,0,1,1,0,196,1,2,0,true
3,1,0,0,0,1,1,0,216,2,8,0,false
3,1,0,0,0,1,0,0,412,1,1,0,false
51,4,5,1,0,2,0,16,412,3,16,9,false
6,1,2,0,0,1,12,0,412,2,16,0,false
16,5,3,0,0,1,1,4,412,2,16,2,false
3,1,0,0,0,1,0,2,196,1,2,1,true
25,5,4,3,2,2,1,3,165,1,1,1,false
10,1,8,0,0,0,2,6,196,1,2,8,true
16,5,5,3,0,0,1,4,328,3,8,1,false
1,1,0,0,0,0,0,0,412,2,7,0,false
7,2,1,0,0,1,1,2,412,2,16,1,false
3,1,0,0,0,1,0,0,196,1,2,0,true
6,2,0,1,0,0,2,1,4,1,3,0,false
3,1,0,0,0,0,0,0,219,1,1,0,false
48,3,3,1,1,2,0,3,204,2,4,6,true
3,1,0,0,0,1,1,0,196,1,2,0,true
9,2,1,0,0,2,0,2,196,1,2,0,true
7,2,1,0,0,1,2,2,216,2,15,2,false
6,1,2,0,0,1,0,0,412,2,16,0,false
3,1,0,0,0,1,1,0,4,2,4,0,false
26,9,2,0,0,0,0,3,165,1,1,6,false
5,3,0,1,0,0,2,0,92,1,1,0,false
3,1,0,0,0,0,0,0,4,1,3,0,false
